14.09.2024 02:00;0,422;5,267
14.09.2024 03:00;0,375;4,791
14.09.2024 04:00;0,488;4,672
14.09.2024 05:00;0,388;4,813
14.09.2024 06:00;0,401;4,55
14.09.2024 07:00;0,387;5,621
14.09.2024 08:00;0,356;6,699
14.09.2024 09:00;1,027;7,743
14.09.2024 10:00;0,382;6,778
14.09.2024 11:00;0,347;5,641
14.09.2024 12:00;0,966;6,273
14.09.2024 13:00;0,921;6,175
14.09.2024 14:00;2,06;5,953
14.09.2024 15:00;1,552;6,243
14.09.2024 16:00;0,736;5,872
14.09.2024 17:00;1,02;7,827
14.09.2024 18:00;0,833;7,628
14.09.2024 19:00;1,775;8,814
14.09.2024 20:00;0,734;12,464
14.09.2024 21:00;0,726;11,064
14.09.2024 22:00;0,674;7,845
14.09.2024 23:00;0,575;8,759
15.09.2024 00:00;1,572;1,96
15.09.2024 01:00;0,426;4,841
15.09.2024 02:00;0,451;4,296
15.09.2024 03:00;0,433;5,735
15.09.2024 04:00;0,447;4,588
15.09.2024 05:00;0,382;4,073
15.09.2024 06:00;0,474;4,919
15.09.2024 07:00;0,322;5,603
15.09.2024 08:00;0,424;8,348
15.09.2024 09:00;0,482;7,53
15.09.2024 10:00;0,461;5,968
15.09.2024 11:00;0,557;7,999
15.09.2024 12:00;0,616;7,507
15.09.2024 13:00;0,437;7,508
15.09.2024 14:00;0,616;7,5
15.09.2024 15:00;2,173;7,503
15.09.2024 16:00;2,552;9,499
15.09.2024 17:00;0,825;14,009
15.09.2024 18:00;1,24;17,632
15.09.2024 19:00;1,134;19
15.09.2024 20:00;1,382;20,009
15.09.2024 21:00;1,564;17,185
15.09.2024 22:00;3,438;12,69
15.09.2024 23:00;0,545;10,712
16.09.2024 00:00;0,496;9,235
16.09.2024 01:00;0,395;7,042
16.09.2024 02:00;0,434;6,003
16.09.2024 03:00;0,472;6,44
16.09.2024 04:00;0,44;7,427
16.09.2024 05:00;0,43;8,235
16.09.2024 06:00;0,456;13,603
16.09.2024 07:00;0,413;13,934
16.09.2024 08:00;0,435;24,476
16.09.2024 09:00;0,436;47,681
16.09.2024 10:00;0,948;42,15
16.09.2024 11:00;1,691;30
16.09.2024 12:00;1,209;31,821
16.09.2024 13:00;0,51;20,339
16.09.2024 14:00;0,447;14,991
16.09.2024 15:00;0,483;12,159
16.09.2024 16:00;0,529;14,992
16.09.2024 17:00;0,409;25
16.09.2024 18:00;0,462;18,999
16.09.2024 19:00;0,698;16,756
16.09.2024 20:00;0,811;19,79
16.09.2024 21:00;0,839;12,844
16.09.2024 22:00;0,659;10,602
16.09.2024 23:00;0,593;7,995
17.09.2024 00:00;1,683;5,73
17.09.2024 01:00;0,585;5,597
17.09.2024 02:00;0,554;7,421
17.09.2024 03:00;0,63;8,279
17.09.2024 04:00;0,562;8,116
17.09.2024 05:00;0,571;8,123
17.09.2024 06:00;0,607;11,403
17.09.2024 07:00;0,55;14,991
17.09.2024 08:00;0,534;15,323
17.09.2024 09:00;0,739;14,4
17.09.2024 10:00;0,598;14,002
17.09.2024 11:00;0,594;12,999
17.09.2024 12:00;1,763;13
17.09.2024 13:00;1,049;11,8
17.09.2024 14:00;0,495;8,53
17.09.2024 15:00;0,504;8,53
17.09.2024 16:00;0,519;12,005
17.09.2024 17:00;0,449;14,99
17.09.2024 18:00;0,681;18,005
17.09.2024 19:00;0,925;24,999
17.09.2024 20:00;0,858;26,449
17.09.2024 21:00;1,652;14,998
17.09.2024 22:00;0,762;12,394
